product_id,product_title,product_description
B00UWBJM0Q,"3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack","<p>Super Bright <b>3mm and 5mm led </b>diode kit with color <b>white red blue green yellow</b>---300pcs,comes with a handy storage box</p><p><b>White leds brightness: 24000-26000mcd.</b></p><p>Item:5 Assorted Color LED Light Luminous Diodes Kit</p><p> Package: </p><p> 3mm Luminous LED Diodes:40pcs yellow, 40pcs green, 40pcs blue, 40pcs red, 40pcs white; </p><p> 5mm Luminous LED Diodes:20pcs yellow, 20pcs green, 20pcs blue, 20pcs red, 20pcs white; </p><p> Foward Voltage: White ,Blue :3.2-3.4v, Green is 3.0-3.2. Yellow: 2.0-2.2 Red:2-2.2 </p><p><b>Application :Use for Arduino DIY Project, Electronics experiment, Teaching, Repairing Toys and electrical appliances</b></p><p> Feature :</p><p> *Head Diameter: 3mm;5mm ,</p><p> *Emitting Light Color :W/R/B/G/Y;</p><p> *Low Power consumption,Long Lifespan.</p><p> *Wavelength: Red:620-625nm Yellow:589-591nm Blue:460-465nm ;Green:517-520nm </p><p> *View Angle:15~30 Degree;</p><p> *Voltage:White 3.0~3.4V Red 2.0~2.2V Blue 3.0~3.4V Yellow 2.0~2.2V Green 3.0~3.4V</p><p> *Max Current: 20mA</p><p> 【 Package Included 】</p><p>300pcs(±1%) LED Diodes with a handy storage case</p><p><b>Note:</b></p><p>1)Please ensures that the forward voltage according to the instruction on the label.<br></p><p> 2)Max Current:20ma</p><br> Hassle-Free Service,Any quesions,Please keep us posted by amazon."
B013U338OI,"uxcell a15050500ux0653 LED Bright Light Lamp Emitting Diode, 70 Piece, DC 3V-6V, 5 mm, White",
B015R87GQK,Lemonbest 2m Resin Flexible USB LED Lights Strip Ribbon 3528smd 120leds 5V Waterproof Cool White,"<br> <br> <p> <br> Application: <br></p> <br> <p> <br> - DIY household lights for hallways, stairs, trails ,windows,Light up colorful home life <br></p> <br> <p> <br> - Flexible ribbon for curving around bends <br></p> <br> <p> <br> - Architectural decorative lighting, boutique atmosphere lighting <br></p> <br> <p> <br> - Emergency amp; security lighting, advertisement sign lighting <br></p> <br> <p> <br> - Decorative lights for holiday, event, show exhibition <br></p> <br> <p> <br> - Applicable for automobile and bicycle decoration, border or contour lighting <br></p> <br> <br> <br>Package Including <br> <br>1* 2m USB LED strip light cool white <br> <br> <br> <br>Specification: <br> <br> <br> <br>Material: Plastic, Resin <br> <br>Waterproof: IP65 <br> <br>LED Type: SMD 3528 <br> <br>LED Quantity: 120 <br> <br>Light Color: Cool White (6000-6500K) <br> <br>Beam Angle: 150 degrees <br> <br>Voltage: DC 5V <br> <br>Strip Length: 2m/6.6ft; Width: 8mm <br> <br>USB Cable Length: 90cm / 35"" <br> <br>Net Weight: 0.065kg / 2.3oz"
B016RFHI7Y,"ONEVER Flexible Led Strip Lights with USB Cable for TV Computer Desktop Laptop Background Home Kitchen Decorative Lighting, SMD 3528 100cm Warm White","<b>Features: </b> <br />Flexible LED strip creates new and exciting, vibrant color lighting effects that were once impossible to achieve. <br />Ideal for cove, pelmet, shelf or wardrobe lighting or in commercial applications, product displays, under counter lightings this LED strip comes by the meter in a number of different color, with indoor or outdoor rating. <br />Driven by any devices with output 5V USB port, Such as Computer, Desktop, laptop, Tablet, Tab, Car Cigar lighter. etc. <br />Environment friendly, no radiation, no flicker, no harm to human eyes. <br />Power saving, no heat, low power consumption, stable performance. <br />This strip comes with a 3M self adhesive backing tape for easy application to almost any clean surface. <br /><br /><b>Product Specification: </b> <br />Type: USB LED strip light <br />Material: Plastic, resin <br />Waterproof: IP65 <br />LED Type: SMD 3528 <br />LED Quantity: 30 <br />Luminous Flux.: 500LM <br />Light Color: Warm white (2700-3200K) <br />Beam Angle: 120 degrees <br />Voltage: DC 5V <br />Storage Temp.: -4080 Celsius <br />Operating Temp.: -2560 Celsius <br />Strip Length: 100cm / 3.2ft <br />USB Cable Length: 90cm / 35"" <br />Net Weight: 0.035kg / 1.2oz <br /><br /><b>Package Including: </b> <br />LED strip light * 1"
B01AUI4VQU,Chanzon 100 pcs 5mm White LED Diode Lights (Clear Round Transparent DC 3V 20mA) Bright Lighting Bulb Lamps Electronics Components Indicator Light Emitting Diodes for Arduino,"<p>Specification:</p><p>Quantity: 100 pieces / Packs</p><p>Lens: 5mm Diameter / Transparent / Round</p><p>Emitting Colour: White (6000K-9000K)</p><p>Luminous Intensity: 6000-8000mcd Ultrabright</p><p>Viewing Angle: 30 Degree</p><p>Forward Voltage / Current: 3V-3.2V | 20mA</p><p>Wattage: 0.06W</p><p>Lead Length: 17mm / 18.5mm</p><p>Polarity: Anode (Longer Part) | Cathode (Shorter Part)</p><p>Used For: PCB Circut, Arduino, Raspberry Pi, Hobby, Science Experiments, Throwies Project, Breadboard, T1 T-1 Bulb, Bulk Parts Replacement</p><p>Search ""chanzon led diode"" for more related leds.</p>"
B01CI5P4B4,Chanzon 50 pcs 8mm White LED Diode Lights (Straw Hat Clear Transparent DC 3V 250mA) Bright Lighting Bulb Lamps Electronics Components Indicator Light Emitting Diodes,"<p><b>Specification:</b></p><ul><li>Quantity: 50 pieces / Pack</li></ul><ul><li>Lens: 8mm Diameter / Transparent / Straw Hat</li></ul><ul><li>Emitting Color: White (6000K-9000K)</li></ul><ul><li>Luminous Intensity: 1200-1400mcd</li></ul><ul><li>Viewing Angle: 120 Degree</li></ul><ul><li>Forward Voltage / Current: 3V-3.2V | 250mA</li></ul><ul><li>Polarity: Anode (Longer Part) | Cathode (Shorter Part)</li></ul><br>Search <b>""chanzon led diode""</b> for more related leds.<br>"
B01D2CUNQ8,"BTF-LIGHTING 16.4ft Warm White SMD5630 Led Strip Light 300LEDs DC12V Warm White Non-Waterproof 25Lm/LED, 2 Times Brightness Than SMD5050 LED Ribbon Light, 5630 LED Tape","<strong>Specifications:</strong> <br>LED type: high quality 5630 SMD <br>Available Lengths: 5 meters, 16.4Ft <br>Width: 10mm <br>Color: <strong>Warm White 2800-3200K </strong> <br>Available Type: <strong>Non-waterproof</strong> <br>LED Quantity: 60 LEDs / Meter <br>Working Voltage: 12V DC <br>Lumen: 23-25lm/LED <br>Long lifespan >50,000 hours <br>View angle: 120¡ã <br>Working Voltage: 12V DC <br>Working Tempreture: -20 to 50¡ã <br><strong>Features:</strong> <br>1. Super bright 5630 SMD LED, high intensity and reliability <br>2. Flexible ribbon for curving around bends <br>3. Completely smooth and even light spread, solving the uneven luminous problem <br>4. Ultra-bright but running at low temperature <br>5. Certification: CE & RoHS / Low power consumption <br>6. Widely used for home decoration use, hotels, clubs, shopping malls <br>7. Architectural decorative lighting, boutique atmosphere lighting <br>8. Extensively applied in Back lighting, concealed lighting, channel letter lighting <br>9. Emergency & security lighting, advertisement sign lighting <br>10. Decorative lights for holiday, event, show exhibition <br>11. Applicable for automobile and bicycle decoration, border or contour lighting <br><strong>Package include:</strong> <br>1 x 5M 500CM 5630 SMD 300 LED Strip Light ,Warm White 2800-3200K,non-waterproof <br><br><br><strong>Related product links</strong> <br><br>12V 6A Power supply: <br>https://www.amazon.com/dp/B01D8FLU1Q"
B01G572CAW,"USB LED Strip Light White 5V 5M 300 SMD 3528 with 3M Tape for TV PC Computer Case Back Lighting,Under Counter Light (Non-Waterproof, Cool White 6000-6500K,Pack of 5M)","Green and Energy Efficient,driven by low voltage of DC 5V;<br>Long-life with more than 30000Hours.<br>Good Flexibility,be pasted or install arbitrarily with 3M glue on the opposite side,be applicable for different indoor places used.<br>Every 1 light as a basic unit,it can be cuttable at any unit according to your needed length and then make a circuit. <br>Convenient to widely use,operated by Comperature,Charger,Car,5V transformer,etc. <br>PCB Width:8mm <br>IP Grade: IP20 (Non-waterproof)<br><br><br> <b>Typically Application: </b> Widely used for TV Back Lighting, Wall & Ceiling Scence Lighting,Under Cabinet/Closet/Counter Lighting etc. <br> You can also DIY as your needs <br> <br><b>What You Get ? </b> <br> 1 x 5M Cool White USB LED Strip Lights + 1M USB Cable"
B01IN4ZH16,"Battery Powered Led Strip Lights，Geekeep Waterproof Flexible LED Light Strips SMD 5050 LED Ribbon Light Mood Light (2M/6.56ft, Cool White)…","<p><b>Warranty:</b></p> <p>All products come with 12 month free warrany by Amazon,if you have any question,feel free to contact us anytime! We will respond in 24 hours!</p> <p><b><br></b></p> <p><b>Specification:</b></p> <p>Type: Battery powered 5050 cool white Waterproof LED strip light</p> <p>Material: Plastic</p> <p>Quantity: 1pcs</p> <p>Color: As shown</p> <p>Waterproof: IP65</p> <p>Chip: SMD 5050</p> <p>LED Quantity: 120</p> <p>Light Color: Cool White</p> <p>Luminous Flux.: 80-100LM/W</p> <p>Power: 2.5W/m</p> <p>Beam Angle: 120 degrees</p> <p>Voltage: DC 5V</p> <p>Length: 2m (6.5"") </p> <p>Net Weight: 40-80g / 1.4-2.8oz</p> <p><br></p> <p><b>Package Included:</b></p> <p>1*Battery operated cool white LED strip light</p>"
B073QMYKDM,DiCUNO 450pcs (5 Colors x 90pcs) 5mm LED Light Emitting Diode Round Assorted Color White/Red/Yellow/Green/Blue Kit Box,"<b>Features</b><br> ❀ Attribution→Durable &Super bright, Low heat&Energy-saving, Small size &Long lifespan.<br><br> ❀Ordered Classification→All 450pcs are divided in a plastic case with different compartment <br>and labeled clearly. Also, it wil not mix them up because of different color lens.<br><br> ❀Wide Application→DIY LED Projects, School Science Experiments, Car Decorations, Signal <br>Indicator,Electronic and Electrical Experiments, including Arduino Projects,etc.<br><br><br> <b>Package</b><br> 450pcs (±1%) 5mm led diodes. Red: 90pcs; Yellow: 90pcs; White: 90pcs; Blue: 90pcs; Green: 90pcs.<br><br><br> <b>Lighting Effect</b><br> Lens Color: White, Red, Yellow, Blue, Green<br> Wavelength Range: Red: 620-625nm; Yellow: 590-595nm; Green: 520-525nm; Blue: 460-465nm; White: 8000K.<br> Luminous Intensity: Red: 2000-3000mcd; Yellow/Blue: 3000-4000mcd; Green: 15000-20000mcd; White: 12000-14000mcd<br><br><br> <b>Specification</b><br> Head Type:Round<br> Head Diameter: 5mm<br> Head Material: Plastic<br> Pin Length: 18 mm<br> Max. Current: 20mA<br> Viewing Angle: 30 Degree<br> Forward Voltage: R/Y 2.0-2.2V; B/G/W 3.0-3.2V<br> Polarity: Anode (Longer Part) | Cathode (Shorter Part)"
B07DWR671V,Xiaoyztan 100 Pcs White Light LED Bead Chips DC 3.0-3.2V 280mA 1W Emitting Diodes LED Emitters (White Light),"<b>Welcome to Xiaoyztan Store & Please Notice Above All</b> <br>①We offer refund for product with quality issues, contact us if you meet product quality problems, we will try our best to help you. <br>②All products are delivered by Amazon, if you encounter problems like missing items or receiving empty package, we recommend that buyers firstly contact Amazon Customer Service Team for a replacement application. <br><br><b>Specifications:</b> <br>Power: 1W <br>Emitting Color: White <br>Luminance: 90-100LM <br>Color Temperature: 6500-7000K <br>Forward Voltage / Current: 3.0-3.2V | 280mA <br>Size: 8mm x 5mm / 0.31"" x 0.2""(D*H) <br>Weight: approx. 1.2oz/100pcs <br><br><b>Note:</b> <br>①Work with a Constant Current LED Driver. <br>②Please refer to the positive (anode +) and negative (cathode -) sign on Leds when using. <br>③They will work more hours if the working temperature is less than 60℃. <br>④So, they need to work wih heatsinks or Thermal Silica otherwise the light will die due to too much heat."
B07DYWC9YT,"uxcell 10Pcs 5mm Pre Wired LED, White DC3-6V Clear Lens, Light Emitting Diodes","<br />This product contains 10 pieces of emitting diode LED lights which can be widely used in hobby lighting, car, boat, industrial, camera, DIY computing and costume design. You can choose 5mm lamp bead according to your using purpose. And the LED lights emit light in White, Moreover, we provide a 20cm long pre wired led, so you can use these emitting diode LED lights conveniently.<br /><br />Specifications:<br />Wire Length: About 20cm / 7.9-inch<br />LED Type(optional):5mm White<br /><br />Package Includes:<br />10pcs x Pre-wired LEDs<br /><br />Note:<br />1. Please allow 1-3cm error due to manual measurement. Thanks for your understanding.<br />2. Monitors are not calibrated same, item color displayed in photos may be showing slightly different from the real object. Please take the real one as standard.<br />"
B07FQDT1VV,"Onforu 49.2ft Waterproof LED Strip Lights, 6000K Cool White IP65 Tape Light, 15M 12V Flexible Ribbon Lights, 2835 LEDs Rope Light for Garden, Patio, Balcony, Party, Wedding, Indoor and Outdoor Decor","Onforu 49.2ft Waterproof LED Strip Lights, 6000K Daylight White, 12V Under Cabinet Lighting Strips, 2835 LEDs Rope Light for Garden, Patio"
B07FVPN3PH,ALITOVE 16.4ft WS2812B Addressable Programmable Digital RGB LED Strip Light 30 LED/M 5m 150 Pixels Dream Color LED Flexible Strip Waterproof IP65 5VDC for Home Bedroom Bar Decor Lighting,"<b>Parameter</b><br> Name: ALITOVE WS2812B 5M/roll 150 pixels LED strip<br> Light source: 5050 RGB LED <br> IC Model: WS2811 IC built in 5050 SMD <br> Led Qty: 30pcs per meter, 150pcs per roll<br> Wave length (NM): R/630nm; G/520nm; B/470nm <br> Gray level: 256 levels<br> Color: full color 24-bit (8bit each channel)<br> Beam angle: 120°<br> Working Voltage: DC 5V<br> Max Current: 9A <br> Power: 45W <br> Port scanning frequency reaches to 2KHz/s<br> Data transmitting speed is up to 800Kbps<br> Waterproof: IP65 Waterproof <br> FPCB board color: White <br> Dimension: (L) 5000mm*(W)10mm* (T)3mm<br> Life span: 50000hrs <br> <br><b>Kindly note</b><br> 1) You must use a 5V DC power supply to power these strips, do not use higher than 6V or you can destroy the entire strip. <br> 2) You’d better inject power on both ends in case of voltage drop. <br> 3) Led strip is made by 50cm FPCB, so there is a solder point each 50cm on strip. But this minor flaw has no any bad effect on the strip’s performance. In fact, most of the LED strips on the market are manufactured in half-meter lengths. <br> 4) If need be, please download specification sheet on the description page or contact us. <br> <br><b>Package:</b><br> 1x 16.4ft 150 pixels WS2812B LED strip (Power supply and controller are not included) <br> 1x Male 3PIN JST connector <br>"
